username,numLecture,numQuiz,numForum,numActions,numSession,numIP,weekcount,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18
064418a654652ce433bee210b9048bc8c2787ad9,5,1,0,128,1,1,2,0,0,0,124,4,0,0,0,0,0,0,0,0,0,0,0,0,0
e5777d428fe79f5936284dfe26f4984ff75fa0f7,6,0,0,128,1,1,1,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0
c6082a141fec48b7dc95db6697b077e190b2ce0e,11,0,0,128,1,1,1,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0
c006ba7e42c6b95a2ef497a06cc92bacbba35030,6,0,0,128,1,1,3,0,0,0,0,0,0,0,0,0,0,90,24,14,0,0,0,0,0
af27a5f7ba7823ab5019398d9e21dc80a65ec2be,12,0,0,128,1,1,2,0,0,0,0,0,0,0,0,0,31,0,97,0,0,0,0,0,0
e9c7845dd1f41a6524279e85f6430fb3eb750c15,6,0,0,128,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,52
4f7bb70e23ec5826cdab7c94a6158e317dfa8b73,7,1,0,127,43,2,2,0,0,0,16,111,0,0,0,0,0,0,0,0,0,0,0,0,0
8aaccd0b63918c517c1afb465839b3e661c249f7,3,0,10,127,41,4,2,0,0,0,67,60,0,0,0,0,0,0,0,0,0,0,0,0,0
e084d21e2acac4b333a7e05791bcaadbf2d7c6fb,5,0,1,127,40,1,2,0,0,0,23,104,0,0,0,0,0,0,0,0,0,0,0,0,0
921309c6a91ab3f9900acf39140e50b69f691928,5,0,0,127,29,1,2,0,0,0,7,120,0,0,0,0,0,0,0,0,0,0,0,0,0
2dcb702ba617b329821cbdb7a708517c4046ef90,4,1,0,127,23,2,4,0,0,0,114,9,0,2,0,0,0,0,0,2,0,0,0,0,0
6991e80d785d9d16adedcba6331c53e9f2df363b,5,0,0,127,20,1,4,0,0,0,34,21,0,2,70,0,0,0,0,0,0,0,0,0,0
40775739c9491d296e9d0ca6845e7237e529a12e,7,2,1,127,15,6,4,0,0,0,61,46,7,0,13,0,0,0,0,0,0,0,0,0,0
ea0ffc516096bddfdb97d277a3f5f06bbcf80c07,6,1,0,127,14,4,5,0,0,0,7,61,0,0,0,0,33,0,0,0,0,4,22,0,0
bfc955c372c1b1b55e33bf7e29f524dfeb4fdfb6,5,0,1,127,11,1,1,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31103b342898a2e8948139b36dc394d30af1e794,4,1,0,127,9,2,3,0,0,0,8,18,101,0,0,0,0,0,0,0,0,0,0,0,0
aa3cea06e155f0d924306f152712cac5dc607ebb,12,0,0,127,4,5,7,0,0,0,42,30,43,3,2,0,0,1,6,0,0,0,0,0,0
da69d3651aa3e539dd98811ad8b314177ad96db9,4,0,2,127,3,3,2,0,0,0,3,124,0,0,0,0,0,0,0,0,0,0,0,0,0
3d9d5b53abfe3d08263d745309d478446ea9d024,8,0,0,127,2,3,3,0,0,0,0,27,0,36,0,0,0,64,0,0,0,0,0,0,0
955034c04518fb42a9200b9db5f59213e79f3c00,5,0,4,127,2,2,4,0,0,0,0,0,0,0,0,0,36,73,0,0,6,12,0,0,0
0d76a8b63f66a47902444c054b7faeb68c6fb8cc,6,0,0,127,2,1,2,0,0,0,74,53,0,0,0,0,0,0,0,0,0,0,0,0,0
36569616a439dbb1c7e0979427dfee76a4de9209,3,0,0,127,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2,0,0,0
00c05231bc2343aef7ae1107d07a9611675b7a4d,5,0,1,127,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0
085f114e91abd96a7a1b5a857cedda87083e46db,7,1,1,126,37,1,2,0,0,0,119,7,0,0,0,0,0,0,0,0,0,0,0,0,0
863f01b8d53bc12b40a4ea47b7b17cfb3294802d,6,0,2,126,34,1,1,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6e789af7def032afa36936d4196346bf0218278,5,0,0,126,30,1,3,0,0,0,99,24,0,0,3,0,0,0,0,0,0,0,0,0,0
5c6887d7fb92d1e162c611d3f5d7adb429aff598,4,0,0,126,24,2,2,0,0,0,114,12,0,0,0,0,0,0,0,0,0,0,0,0,0
f8d5cb98426fb9134f11e5291999c6732af159ed,4,1,0,126,21,1,1,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0
f1b866c5af4e1751f450a8ccd674d9505c1661fc,4,0,0,126,19,1,5,0,0,0,69,44,5,6,2,0,0,0,0,0,0,0,0,0,0
5c334b056aa49dedd363d7d16c85f8d0844330a6,5,0,0,126,15,2,2,0,0,0,98,28,0,0,0,0,0,0,0,0,0,0,0,0,0
a44c92dadd69b7763c27ec941eb15f03800d55e6,6,0,1,126,14,1,2,0,0,0,65,61,0,0,0,0,0,0,0,0,0,0,0,0,0
392a973f4644e54739be6223e489c1d8c0e7acee,10,1,0,126,9,3,3,0,0,0,63,24,39,0,0,0,0,0,0,0,0,0,0,0,0
422918a4e487f78e6eaac0775abeb3ca70c5c513,5,0,4,126,5,5,3,0,0,0,11,106,0,9,0,0,0,0,0,0,0,0,0,0,0
e799d6161e37c7e074bd3227b6449b4a1766ffc3,5,1,0,126,5,1,2,0,0,0,4,0,122,0,0,0,0,0,0,0,0,0,0,0,0
7891337c3c83f215864cbcde9ccb05a536ddec15,0,5,0,126,4,2,6,0,0,0,20,4,17,40,40,5,0,0,0,0,0,0,0,0,0
aefba4acfdcd2f88d73da6e79100a08975758533,4,0,2,126,4,1,3,0,0,0,53,0,71,2,0,0,0,0,0,0,0,0,0,0,0
b6ca40daea9e0b8439423c1ff7af195ec007ab2a,5,1,0,126,3,5,4,0,0,0,48,63,4,0,0,0,0,0,11,0,0,0,0,0,0
25606c210ddac28ed3d92eacebc0c6182cc3e3be,2,0,0,126,3,5,4,0,0,0,0,120,2,0,0,0,0,1,3,0,0,0,0,0,0
970db58f796ab3f9b6dd446774edc07917dedc0a,3,1,3,126,3,2,2,0,0,0,1,125,0,0,0,0,0,0,0,0,0,0,0,0,0
2a4b441cdec2fb321a827af11064686d51bd1c02,3,0,0,126,2,5,4,0,0,0,3,0,55,0,0,67,0,0,0,0,0,1,0,0,0
bdcf34a1cce1fa9c492b49ddd96cbd3d17c245c6,10,0,0,126,2,5,5,0,0,0,0,0,22,11,35,0,0,0,0,45,13,0,0,0,0
ed2827b258619d46f5bdc65b34b1489e093380cc,3,0,0,126,2,2,1,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0
aad316127bdce1552b7bbd8a9daedf0c02b7d3a2,4,0,0,126,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0
c22619e017ab98ce1364f62c38bdad8693855a4b,4,0,2,126,2,1,1,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0
8b48543059d2a595f220aef255a5220d1b0e3f58,5,0,4,126,1,4,3,0,0,0,2,47,77,0,0,0,0,0,0,0,0,0,0,0,0
8901a1fc4fdaeab02000ceea352ea2da1ffaab50,5,2,0,126,1,3,3,0,0,0,0,32,0,0,0,0,90,0,0,0,0,4,0,0,0
730e3a0b93e1f25185e0ee71dc5495430993458b,9,0,0,126,1,2,4,0,0,0,94,2,28,0,0,2,0,0,0,0,0,0,0,0,0
1d182309388fe47223caa833cd3934b3fc4dcd81,6,0,0,126,1,2,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
b31e3c084b0096e0fba90aae081b79e118803bd6,13,0,0,126,1,2,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
bd075a4e3c5d293dedd1f80d67d353fab3d0a536,10,0,0,126,1,2,2,0,0,0,0,0,0,0,0,0,117,9,0,0,0,0,0,0,0
837105e34d8e5ab4dc490d78268304ee7478617b,4,1,0,126,1,2,3,0,0,0,0,0,0,0,0,22,0,101,3,0,0,0,0,0,0
86060b5ad0e211f790e02890737109b645ea321c,7,0,0,126,1,1,2,0,0,0,0,6,120,0,0,0,0,0,0,0,0,0,0,0,0
ec9771b0ce7be02432c08be7744b7cf1c474cd80,5,2,4,125,34,2,1,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5df4d58a8d56a4f2d426de3286d67fd7f0032fd,7,2,0,125,33,1,3,0,0,0,117,6,2,0,0,0,0,0,0,0,0,0,0,0,0
88a3a5c47edb0656bc352e2ea9c9dac3109910a6,7,0,2,125,23,2,3,0,0,0,103,1,21,0,0,0,0,0,0,0,0,0,0,0,0
6b0c5a77deee9dbff78ab53be974cdb4bc8e06d0,7,0,1,125,17,2,3,0,0,0,56,47,22,0,0,0,0,0,0,0,0,0,0,0,0
6ee1d26edb0744f15a517b3c09f8b52cae101a4a,6,0,0,125,12,2,3,0,0,0,107,7,0,0,0,0,0,11,0,0,0,0,0,0,0
2264f4a86aa7b18cc3ed5a2df31528ca04c3ab5f,3,2,1,125,11,1,3,0,0,0,119,0,0,0,1,5,0,0,0,0,0,0,0,0,0
f163be839904f5512ea87202c103d62260fd8635,9,0,0,125,9,3,5,0,0,0,3,14,0,42,0,0,0,13,53,0,0,0,0,0,0
d04b1c9abe7d6ecf6589924f7f3245c343cc9b3e,17,0,0,125,8,1,4,0,0,0,19,27,30,0,0,49,0,0,0,0,0,0,0,0,0
a2284adbfeb68db5e2f3b51d93469105522503e1,2,7,27,125,4,3,4,0,0,0,8,0,0,0,5,0,0,106,6,0,0,0,0,0,0
8b809d37408b37e92bd1282b1c71adb283f22adb,11,8,1,125,3,2,3,0,0,0,0,0,0,48,0,0,0,0,0,4,73,0,0,0,0
4474dfa05f2548d2c8753bd9f74b65a443a0a002,6,0,0,125,2,4,3,0,0,0,0,0,101,8,0,0,16,0,0,0,0,0,0,0,0
19cfcb3bf6a265a5116f2c32c247135e3ba74fe8,2,0,0,125,2,1,1,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
5917b4cb12806baf005cbbf4131042932fda1648,5,0,0,125,2,1,1,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0
5ff61c0f8a28645a03027eb27e6b4883beb9dd17,8,0,0,125,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,102,23,0,0,0
5305d2b903a1b0fc027d3300840ddb2fb6d1c23e,5,0,0,125,1,4,3,0,0,0,0,81,42,0,0,0,2,0,0,0,0,0,0,0,0
4f0fb4c137a80d2c03377a226834b42658dc45f3,5,0,1,125,1,4,2,0,0,0,0,0,0,39,86,0,0,0,0,0,0,0,0,0,0
4b3566fa2f964d2d3078fddf7357a948dd627a45,16,0,0,125,1,2,4,0,0,0,31,5,6,0,0,0,0,0,83,0,0,0,0,0,0
97a25de6ab450e2d8667e7fe066df373a3334385,7,0,0,125,1,2,4,0,0,0,0,0,0,0,0,0,0,102,1,11,0,11,0,0,0
691dc81bcf8646a8167e9d182c17b952cdb65d9f,3,0,0,125,1,1,4,0,0,0,0,100,15,9,1,0,0,0,0,0,0,0,0,0,0
047a830594ec27b158a0e9594c15bd30988fb435,8,0,0,125,1,1,2,0,0,0,0,2,123,0,0,0,0,0,0,0,0,0,0,0,0
cedcef1f663065a8d7dd664c4e261029616f9364,5,0,0,125,1,1,2,0,0,0,0,0,124,1,0,0,0,0,0,0,0,0,0,0,0
f03b93748ddd1cd6ad1ef4a5d3d1efac0ae449c1,4,0,0,125,1,1,1,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0
b2570ae9b21cc0f476437f78a6d67499156f232f,6,0,0,125,1,1,3,0,0,0,0,0,0,0,120,3,2,0,0,0,0,0,0,0,0
f35e438366282f7b17d55cb1c49b1021e9fe2255,7,0,0,124,27,1,2,0,0,0,14,110,0,0,0,0,0,0,0,0,0,0,0,0,0
e366c0f0bba61efe8fc6ca9a96412e062173f686,6,1,9,124,21,2,2,0,0,0,11,113,0,0,0,0,0,0,0,0,0,0,0,0,0
4efea80dcc9829fda1ce7a94a6c68cb5d52dd0ff,3,0,1,124,21,1,1,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b97ff6a582b50edea45fad3799a9140e11362e25,6,0,0,124,18,2,3,0,0,0,5,109,0,10,0,0,0,0,0,0,0,0,0,0,0
5d84201b49c7ea5ac593fd3f762fc4b16822854e,6,0,0,124,8,2,2,0,0,0,25,0,0,0,0,99,0,0,0,0,0,0,0,0,0
ee4b8f695606b5b6d74478a6404de5e6713c0b6a,6,0,1,124,7,6,3,0,0,0,0,61,43,0,0,0,0,0,0,0,0,0,0,20,0
a20058f523deacc3644b4915d0c21a925628f0eb,4,0,0,124,2,5,7,0,0,0,0,0,12,2,2,0,0,0,0,2,2,0,0,103,1
b102349b56978fa17e94044082c562478314efc1,10,0,0,124,2,3,3,0,0,0,0,0,0,21,0,0,0,97,0,0,0,0,6,0,0
445f1e75dce2da6dfec32d5dd21ee81cb89a1c0d,4,0,0,124,2,3,2,0,0,0,0,0,0,0,81,0,43,0,0,0,0,0,0,0,0
e23738309e5bdc000a471ca1b6a0771b4df5c322,7,0,0,124,2,2,2,0,0,0,119,0,0,0,0,0,0,0,5,0,0,0,0,0,0
d90e5ad57f3acc67d43bc82a404755a87bb8893d,8,0,1,124,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0
c62c9070f5f6677bc50afbf7d2e0c85e8ba1433a,3,3,4,124,1,6,3,0,0,0,19,24,81,0,0,0,0,0,0,0,0,0,0,0,0
ae93367304f98c22eb665c4965b9b95d213c2362,7,0,0,124,1,2,2,0,0,0,120,0,0,4,0,0,0,0,0,0,0,0,0,0,0
d7df5ac495aea2742f4e3e4262248c69843e2aec,6,0,0,124,1,2,2,0,0,0,0,99,25,0,0,0,0,0,0,0,0,0,0,0,0
e28bbe82e1dea5d2a007d79f2434ca70f8516d61,7,0,0,124,1,2,3,0,0,0,0,76,47,0,1,0,0,0,0,0,0,0,0,0,0
2b9d27674799912326ea6e600ca19836da273ab0,5,0,11,124,1,1,2,0,0,0,71,53,0,0,0,0,0,0,0,0,0,0,0,0,0
4fb29b7a984767b6068c41450c08be3a8e95a330,7,1,4,124,1,1,2,0,0,0,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0
bd13bd0daf71f0b409d78e10e3f8b039a016447a,5,0,0,124,1,1,1,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f4d67630d2819cfeb8bafb39761bb55dd7af590c,4,0,0,124,1,1,1,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0
c4ea8a2697769184ce9420b60fb7ed7f7d53b1a4,5,0,2,123,30,1,1,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3c7e12f47377d0b0dd7beee9ab9ee7d9732ff330,3,0,7,123,29,6,4,0,0,0,57,54,2,10,0,0,0,0,0,0,0,0,0,0,0
896cccc2692dc0973a2fefd6d8d6a725a5cadc31,7,1,3,123,29,2,3,0,0,0,7,104,0,0,0,0,0,0,12,0,0,0,0,0,0
61ceb2251fe70f4c442374d2588f9d52a59d5b21,4,1,1,123,25,1,1,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0
423ee03a1fa78e643afb83cf8d65cba0cf0fbcd2,3,1,3,123,24,2,2,0,0,0,107,16,0,0,0,0,0,0,0,0,0,0,0,0,0
678c38ce62e09aca324d037b29d3d3d44df475ea,14,0,0,123,23,10,5,0,0,0,45,5,65,0,6,2,0,0,0,0,0,0,0,0,0
d80d59cf929603a48be24716fc50e1f8f724be17,5,0,5,123,21,1,4,0,0,0,4,115,3,0,0,0,0,0,0,0,0,0,0,1,0
3484b788c4f137a5c5fc6c681b18e997b62d19aa,5,0,0,123,18,1,1,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0
386729d346258127464d1de5e442569e3fccf8d1,0,1,36,123,16,14,6,0,0,0,0,53,55,4,2,0,4,5,0,0,0,0,0,0,0
89d1c9b49af0bd1f3003ffb15de7bf06071ee93b,9,0,0,123,15,2,5,0,0,0,48,13,6,0,0,54,0,0,0,2,0,0,0,0,0
efc009f4f4991004318cf9b71aebfcd7e44fc6fc,4,2,0,123,11,7,5,0,0,0,91,11,3,0,1,0,0,0,0,17,0,0,0,0,0
ebf13304a0be5534566208d3f25cf5f6f004cb77,5,0,0,123,8,2,3,0,0,0,35,68,0,0,20,0,0,0,0,0,0,0,0,0,0
8979385ecc360987dccb8475eb09641875074bd0,5,0,0,123,8,1,2,0,0,0,0,109,14,0,0,0,0,0,0,0,0,0,0,0,0
42992b8e26b75685ce277259fa3371605fd620d1,11,0,1,123,4,9,7,0,0,0,36,32,47,2,2,2,0,2,0,0,0,0,0,0,0
c49261995433ab51185e16ab806206aef2ce7a2f,5,1,1,123,3,4,1,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0
74bf42b9db8827de90a023c3353c0c006dd17793,5,1,3,123,3,3,3,0,0,0,4,18,101,0,0,0,0,0,0,0,0,0,0,0,0
7117284d8457f796e0576b3b96a0ef086000f4a5,9,0,0,123,3,3,3,0,0,0,0,0,0,76,0,0,0,0,33,14,0,0,0,0,0
9d4fdc345b5dcef3dde1a20856d9a0983e91ab87,7,0,0,123,3,1,3,0,0,0,0,0,54,37,32,0,0,0,0,0,0,0,0,0,0
152efeddadfb9650f49012111a685addd4e47d9b,3,0,0,123,2,2,2,0,0,0,53,70,0,0,0,0,0,0,0,0,0,0,0,0,0
26cc56c6763fd25c48bd1beae8ed99dfe01d5b3f,4,0,9,123,2,2,2,0,0,0,12,111,0,0,0,0,0,0,0,0,0,0,0,0,0
2e0eaa16faf82fd7daa9e4d4caa6cd009daa2dab,3,0,0,123,2,2,2,0,0,0,0,93,0,0,0,0,0,0,30,0,0,0,0,0,0
4f530739f3411f7f983b6519c9c6a62833341608,3,1,0,123,2,2,5,0,0,0,0,0,0,20,1,3,0,0,0,0,0,92,7,0,0
f47d3cf9b9d1851e2cfde12049e9472a6e803797,5,0,0,123,2,2,2,0,0,0,0,0,0,0,0,0,0,80,43,0,0,0,0,0,0
86a9e62999eaeaa46957557375de78ea356c16d6,16,1,0,123,2,1,5,0,0,0,11,53,0,0,6,39,0,0,14,0,0,0,0,0,0
18f6ee39bc2a149278d6c8e952aba7739b02ec88,0,1,28,123,1,17,7,0,0,0,21,75,4,15,2,0,4,2,0,0,0,0,0,0,0
f4c377286f3d67d89b7eded5c7c43d26eedcb090,6,0,0,123,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,61
06f3e14a1f1350c811f7f2e060066ebff3d6d2ae,5,0,1,123,1,3,3,0,0,0,0,0,111,3,9,0,0,0,0,0,0,0,0,0,0
ce8bc299fac3169dd4c2ff227507f0b4130d78e2,5,0,0,123,1,1,4,0,0,0,0,0,4,0,0,31,0,18,70,0,0,0,0,0,0
9a5a4acee0f4cf6cc6beed687861937e9915e80a,5,0,0,123,1,1,4,0,0,0,0,0,0,12,42,0,66,3,0,0,0,0,0,0,0
aa4a87974056c354c21074f8a9a7fabb060ad51d,11,1,0,123,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,71,45,1,0
8769fbe9051a82f2874609acfcc5aeb198c6619f,47,0,0,123,1,1,1,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0
39dcecfcd12b71635243f6f451918d029d69f68a,5,0,0,123,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0
03d116cf6015b630f891f77cd9296f7eb95debeb,6,1,0,122,29,2,6,0,0,0,85,2,2,19,0,12,0,0,2,0,0,0,0,0,0
f563b55d4172883bf062b598fffc4800087b0c04,7,0,0,122,27,4,2,0,0,0,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3049a4391a7d093fcb67867dd10f3b6867cd1360,0,1,0,122,24,2,9,0,0,0,14,19,8,12,14,18,18,12,7,0,0,0,0,0,0
c26bfd28fd6591a40f7b4fca83ae7c483e58bd37,7,0,5,122,23,1,2,0,0,0,66,56,0,0,0,0,0,0,0,0,0,0,0,0,0
8c83a4430943ed956e5e6b397b790c85799a3aa5,4,0,12,122,20,4,4,0,0,0,93,19,9,1,0,0,0,0,0,0,0,0,0,0,0
a5e3de37706cede2f5073359f69bcd93d14181c7,5,0,2,122,20,2,2,0,0,0,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0
776ed7d8baaa12561d651e61dd44e79057ac3e57,5,0,0,122,14,1,1,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444075714010d6406819bdbcc4993fe98e1c7325,5,0,0,122,13,1,3,0,0,0,18,89,15,0,0,0,0,0,0,0,0,0,0,0,0
97aeb41e813facfc8ae5d14237890ed632593cae,9,0,0,122,12,1,4,0,0,0,84,30,6,2,0,0,0,0,0,0,0,0,0,0,0
0a3f4207cb6939a8066c89e3d43d8a0aa77908e2,5,0,0,122,8,3,2,0,0,0,121,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5bde55a89a29d69442f4df458fd42a6697df89a3,5,0,0,122,4,4,6,0,0,0,5,61,43,2,0,8,0,0,0,0,3,0,0,0,0
c6fe41793ff524d4386ddcf787f9bdcf854c2134,9,1,0,122,3,4,4,0,0,0,0,7,73,24,18,0,0,0,0,0,0,0,0,0,0
dc530e1fa03776095eb818757aaccaf52f140fa1,4,2,0,122,3,3,4,0,0,0,4,3,91,0,24,0,0,0,0,0,0,0,0,0,0
9cfc70f33c70ddb9fd03a21da5f1fe3737d96191,5,0,0,122,3,3,7,0,0,0,38,48,12,0,10,4,3,7,0,0,0,0,0,0,0
d1a22545c01cb4db8d7c9e8e08098c0341083607,9,0,0,122,3,3,2,0,0,0,0,0,38,84,0,0,0,0,0,0,0,0,0,0,0
9899f0fba22520d736d68aeddc0565b0e00924d0,4,0,2,122,3,2,2,0,0,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0
066d84e48e3132093fa9631fb5b7bcf06b4e2262,19,0,0,122,3,2,6,0,0,0,0,30,0,1,5,5,79,0,2,0,0,0,0,0,0
aec454a770d4facb5ba8df15f49d8237d8c35790,8,1,0,122,3,2,5,0,0,0,0,9,89,16,0,0,0,6,2,0,0,0,0,0,0
db5f5d6adfb626b58d7d0c51819782541fb17504,8,0,0,122,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,6,0,0
cc71fbff0bf9cee78527198bea6fb9e5a1151b38,9,2,0,122,2,3,3,0,0,0,0,0,0,82,35,5,0,0,0,0,0,0,0,0,0
eebbb0c40e159269ccc918fc147dd4b7d26827d3,4,0,0,122,2,2,1,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0
6f74a59111c50c0742146d1119283d9b981debe6,8,0,0,122,2,1,4,0,0,0,0,5,0,41,70,6,0,0,0,0,0,0,0,0,0
8dd3f12e57012eea2f0e35ba2cfaf82427ddcfcb,7,0,0,122,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
b94887e63cf0fe58357f50203197f25d77ada668,4,0,4,122,1,1,1,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0
1fffd353848e48137ce4a44d847d1f973fff2e24,11,0,0,122,1,1,1,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0
803281ad92c50ea74caf1a91f0fe555c11bd11aa,4,0,2,122,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,7,72,41,2,0,0
16487da3dd177a4bde7f378c9d69ef55029acb1e,7,0,0,122,1,1,1,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0
70f369f76c2a480f56e47e72b43552817bd46dc2,6,1,5,121,65,1,1,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a3959bfb5b5ef27c5de32f03ca7a8b76a544bf2,0,3,8,121,53,6,7,0,0,0,36,26,9,27,0,0,0,16,5,2,0,0,0,0,0
5148c627cd24faa790dd557249ff540571fb9272,4,0,18,121,33,2,4,0,0,0,29,0,18,67,0,0,0,0,0,0,7,0,0,0,0
76d0df310791fce1239c57c8732124a142323f08,8,0,0,121,16,5,2,0,0,0,79,42,0,0,0,0,0,0,0,0,0,0,0,0,0
b7f383bed6aa8dbc245ec4a4d4385a6e6914ed8a,2,1,11,121,11,9,3,0,0,0,8,76,37,0,0,0,0,0,0,0,0,0,0,0,0
9f83f0fe064258cfb8d524e230a3b81edad3122e,7,0,0,121,11,1,2,0,0,0,0,89,0,0,32,0,0,0,0,0,0,0,0,0,0
ebc24f06c5ee7d1c48f32b22f4c0260e66f3f37f,5,0,0,121,9,5,3,0,0,0,7,110,0,4,0,0,0,0,0,0,0,0,0,0,0
2382a06d307d1928e2f7d8714e711e700e1521e3,3,1,0,121,8,19,6,0,0,0,39,49,10,13,3,0,0,0,0,0,0,7,0,0,0
93f4bf6123bdac04433dd2d8e4f8dfb5bfed917f,7,0,1,121,5,3,2,0,0,0,6,0,115,0,0,0,0,0,0,0,0,0,0,0,0
08528f03be20351d08a64b9533ef769eb62ef343,5,0,2,121,5,2,3,0,0,0,4,3,0,0,0,0,0,0,114,0,0,0,0,0,0
a41e042ffc6e43d50902df038ef9a6a382f36659,10,1,0,121,3,1,4,0,0,0,65,23,31,0,0,0,0,0,0,2,0,0,0,0,0
a74f4ec99255276f6c8614084b591e95d3918c2a,5,0,0,121,3,1,3,0,0,0,0,0,18,7,0,96,0,0,0,0,0,0,0,0,0
5808243ae6cd26b7cfec653bf4a65d8677bea1b3,2,0,0,121,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,119
6f8c5d1c88774c3b96784c74a6c3630acb9b9997,9,0,0,121,2,2,2,0,0,0,0,0,0,0,0,0,0,3,118,0,0,0,0,0,0
7c46a8264540cd88aef6d95943681324916941e7,3,0,0,121,2,1,2,0,0,0,0,0,0,0,37,84,0,0,0,0,0,0,0,0,0
4587f18dc274b8171572b2dbf5ef6e066ebf0267,7,2,0,121,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,31,0,0
32781e4cce4b403dc5b04c62c704498859d2f2c2,6,0,0,121,1,3,1,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0
b20e3936cd72d67663162e58ee2924f02b05c0f4,7,0,0,121,1,1,1,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e500e3a88881043f311a5dad60f5fd0febb1b377,5,0,1,121,1,1,1,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404bf81794f292f1a9e58cb06fa8c89ce09c9b0,4,0,0,121,1,1,3,0,0,0,0,67,18,0,0,36,0,0,0,0,0,0,0,0,0
5f6cb1f5efa208fd5056b8c9ddcbebc4ad6ab119,4,0,0,121,1,1,1,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0
0859e98de507a9487f6c64ed4867a8088b8e1af0,5,0,0,121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0
fd62ebc995e2b91da88797e94877358f5bdd7c57,7,1,10,120,62,1,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8693f3d98f7e993bffbb64de5fd1197e51042e36,3,0,12,120,39,3,3,0,0,0,100,2,18,0,0,0,0,0,0,0,0,0,0,0,0
66c7261a4e48354da53cd8f64639b1d5b9cffc5f,7,0,1,120,34,3,3,0,0,0,95,24,0,1,0,0,0,0,0,0,0,0,0,0,0
5b5cb84b08569cb19b5e8dbe3ce390f42c5f5580,7,1,0,120,28,2,2,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,1
